"id","nama_agency","pagu","hps","harga_penawaran","nama_pemenang","pemenang_2","harga_penawaran_2",cluster
9773011,'LPSE Kementerian Keuangan Kalimantan Timur',797239000,651270000,555701000,CV.ARSENAL,'CV. RAIH PANGESTU',581004000,C0
9773011,'LPSE Kementerian Keuangan Kalimantan Timur',797239000,651270000,555701000,CV.ARSENAL,'CV. Zulpratama',579345000,C0
9773011,'LPSE Kementerian Keuangan Kalimantan Timur',797239000,651270000,555701000,CV.ARSENAL,CV.BARCELONA,533588000,C0
9783011,'LPSE Kementerian Keuangan Sulawesi Utara',309600000,309600000,267500000,'CV. ALFA JAYA','Empat Putra Sejati',261007000,C0
9786011,'Pusat Pendidikian dan Pelatihan Pegawai',240000,234273,2028400000,'OLIVIA INDAH','CV. CHARLES MARPA PRIMA',2074600000,C0
9786011,'Pusat Pendidikian dan Pelatihan Pegawai',240000,234273,2028400000,'OLIVIA INDAH','CV. ZULTAN DEWATA',2145000000,C0
9786011,'Pusat Pendidikian dan Pelatihan Pegawai',240000,234273,2028400000,'OLIVIA INDAH','PT.ALMA KARYA SEJATI',2116400000,C0
9796011,'LPSE Kementerian Keuangan Jawa Barat',1109478000,1109478000,893168000,'CV. KENCANA','CV. FAHMI GRAHA SENTOSA',943056000,C0
9796011,'LPSE Kementerian Keuangan Jawa Barat',1109478000,1109478000,893168000,'CV. KENCANA','CV. HARZAN',1035565000,C0
9796011,'LPSE Kementerian Keuangan Jawa Barat',1109478000,1109478000,893168000,'CV. KENCANA','CV. Isthie',1000000000,C0
9798011,'Komisi Pemberantasan Korupsi',653383500,653383500,561330000,'PT.PACTOCONVEX NIAGATAMA','PT Ciki Convex',592460000,C0
9798011,'Komisi Pemberantasan Korupsi',653383500,653383500,561330000,'PT.PACTOCONVEX NIAGATAMA','PT. Expanindo Guna Ringgas Sejahtera',584457357,C0
9798011,'Komisi Pemberantasan Korupsi',653383500,653383500,561330000,'PT.PACTOCONVEX NIAGATAMA','PT. Fokus Konvensindo',599555000,C0
9798011,'Komisi Pemberantasan Korupsi',653383500,653383500,561330000,'PT.PACTOCONVEX NIAGATAMA','PT. Mitra Pariwisata Convex',615802000,C0
9803011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',923010,915000,910478,'PT. HARFIA GRAHA PERKASA','PT. ELANG PERKASA INDOSAKTI',912268,C0
9803011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',923010,915000,910478,'PT. HARFIA GRAHA PERKASA','PT. TE\'NE JAYA',913462,C0
9805011,'LPSE Kementerian Keuangan Sulawesi Barat',600000000,547700000,535700000,'CV.SUMBER HARAPAN','CV.JIRANA PLUS',519800000,C0
9807011,'Direktorat Jenderal Perimbangan Keuangan',197725000,197725000,0,'PT Malloci Software Solution','CV. Pilar Cipta Solusi',196515000,C0
9807011,'Direktorat Jenderal Perimbangan Keuangan',197725000,197725000,0,'PT Malloci Software Solution','PT.POSITIVE MANAGEMENT CONSULTING',196350000,C0
9810011,'LPSE Kementerian Keuangan Kalimantan Barat',407900000,407680000,395448000,'CV. KARYA BANGSA','CV. DUTALARAS CIPTA GRAHA',386661000,C0
9818011,'LPSE Kementerian Keuangan Sulawesi Utara',164500000,163900000,161480000,'CV. TIMUR RAYA','Cv. Cinpegvido',162580000,C0
9818011,'LPSE Kementerian Keuangan Sulawesi Utara',164500000,163900000,161480000,'CV. TIMUR RAYA',GABYGYO,153230000,C0
9818011,'LPSE Kementerian Keuangan Sulawesi Utara',164500000,163900000,161480000,'CV. TIMUR RAYA','MANDIRI SELATAN',149017000,C0
9820011,'Badan Pendidikan dan Pelatihan Keuangan',345000000,344528000,331045000,'CV. Bahtera Global Indotama','CV. Kencana Jaya',334803733,C0
9820011,'Badan Pendidikan dan Pelatihan Keuangan',345000000,344528000,331045000,'CV. Bahtera Global Indotama','PT. Cakra Mitra Utama',337216000,C0
9820011,'Badan Pendidikan dan Pelatihan Keuangan',345000000,344528000,331045000,'CV. Bahtera Global Indotama','roland putra perdana',333082200,C0
9824011,'Lembaga Administrasi Negara',431000000,430080000,301000000,'CV. Dewi Catering Service','pt. rizky ikhtiar mandiri',311808000,C0
9825011,'Perwakilan BPKP Provinsi Sumatera Selatan',241500000,227950000,199100000,'PT. Cahayamurni Artha Langgeng','CV.KANCAH MURNI',224380000,C0
9827011,'Perpustakaan Nasional R.I.',380000000,379994000,371993800,'CV. Rifqi Pratama','PT. CITRA DINAR CAHAYA',375867000,C0
9828011,'Perpustakaan Nasional R.I.',228000,227046,224369,'PT.Bardi Karya Jaya','PT. CITRA DINAR CAHAYA',226674,C0
9829011,'LPSE Kementerian Keuangan Papua Barat',1925600000,1925600000,1821600000,'papua perkasa','CV. DUA PUTRA PAPUA',1560032000,C0
9829011,'LPSE Kementerian Keuangan Papua Barat',1925600000,1925600000,1821600000,'papua perkasa','CV. GAMABILY JAYA',1620000000,C0
9829011,'LPSE Kementerian Keuangan Papua Barat',1925600000,1925600000,1821600000,'papua perkasa','WAIPALE PUTRA',1733000000,C0
9830011,'LPSE Kementerian Keuangan Jawa Tengah',559615000,522600000,494600000,'CV. FIKARYA UTAMA','CV. CIPTA ALAM PERSADA',499999000,C0
9830011,'LPSE Kementerian Keuangan Jawa Tengah',559615000,522600000,494600000,'CV. FIKARYA UTAMA','CV. Eka Marga',500000000,C0
9831011,'LPSE Kementerian Keuangan Papua Barat',1021290000,1021290000,960400000,'papua perkasa','CV. GAMABILY JAYA',817425000,C0
9831011,'LPSE Kementerian Keuangan Papua Barat',1021290000,1021290000,960400000,'papua perkasa','cv. sumber rejeki bersama',1003917000,C0
9831011,'LPSE Kementerian Keuangan Papua Barat',1021290000,1021290000,960400000,'papua perkasa','MAHARANI INDAH',953500000,C0
9831011,'LPSE Kementerian Keuangan Papua Barat',1021290000,1021290000,960400000,'papua perkasa','WAIPALE PUTRA',1019415000,C0
9834011,'LPSE Kementerian Keuangan Papua Barat',982701000,982701000,914600000,'WAIPALE PUTRA','CV. DUA PUTRA PAPUA',751099000,C0
9834011,'LPSE Kementerian Keuangan Papua Barat',982701000,982701000,914600000,'WAIPALE PUTRA','CV. ENTON RAYA',850930000,C0
9834011,'LPSE Kementerian Keuangan Papua Barat',982701000,982701000,914600000,'WAIPALE PUTRA','CV. GAMABILY JAYA',785978000,C0
9834011,'LPSE Kementerian Keuangan Papua Barat',982701000,982701000,914600000,'WAIPALE PUTRA','CV. R I S G E R D',849561000,C0
9834011,'LPSE Kementerian Keuangan Papua Barat',982701000,982701000,914600000,'WAIPALE PUTRA','CV.YOELE MANDIRI',806200000,C0
9834011,'LPSE Kementerian Keuangan Papua Barat',982701000,982701000,914600000,'WAIPALE PUTRA','MAHARANI INDAH',923100000,C0
9834011,'LPSE Kementerian Keuangan Papua Barat',982701000,982701000,914600000,'WAIPALE PUTRA','papua perkasa',935000000,C0
9836011,'Pusat Pelaporan dan Analisis Transaksi Keuangan',493644000,218867218,192471048,'PT. Arjuna Sinatria Amarta','CV Bounga Solusi Informatika',255980890,C0
9836011,'Pusat Pelaporan dan Analisis Transaksi Keuangan',493644000,218867218,192471048,'PT. Arjuna Sinatria Amarta','CV. AN NASHR KAF',408366353,C0
9837011,'LPSE Kementerian Keuangan Papua Barat',683538000,683538000,636500000,'MAHARANI INDAH','CV. DUA PUTRA PAPUA',538099000,C0
9837011,'LPSE Kementerian Keuangan Papua Barat',683538000,683538000,636500000,'MAHARANI INDAH','CV. GAMABILY JAYA',563018000,C0
9837011,'LPSE Kementerian Keuangan Papua Barat',683538000,683538000,636500000,'MAHARANI INDAH','CV. UTAMA KARYA INDONESIA',646908000,C0
9837011,'LPSE Kementerian Keuangan Papua Barat',683538000,683538000,636500000,'MAHARANI INDAH','papua perkasa',677800000,C0
9837011,'LPSE Kementerian Keuangan Papua Barat',683538000,683538000,636500000,'MAHARANI INDAH','WAIPALE PUTRA',643200000,C0
9840011,'LPSE Kementerian Keuangan Papua Barat',624243000,624243000,590300000,'WAIPALE PUTRA','CV. DUA PUTRA PAPUA',490088000,C0
9840011,'LPSE Kementerian Keuangan Papua Barat',624243000,624243000,590300000,'WAIPALE PUTRA','CV. ENTON RAYA',592545000,C0
9840011,'LPSE Kementerian Keuangan Papua Barat',624243000,624243000,590300000,'WAIPALE PUTRA','CV. R I S G E R D',499492000,C0
9840011,'LPSE Kementerian Keuangan Papua Barat',624243000,624243000,590300000,'WAIPALE PUTRA','MAHARANI INDAH',594400000,C0
9842011,'LPSE Kementerian Keuangan Papua Barat',658000000,658000000,636000000,'MAHARANI INDAH','CV. GAMABILY JAYA',526326000,C0
9842011,'LPSE Kementerian Keuangan Papua Barat',658000000,658000000,636000000,'MAHARANI INDAH','CV. R I S G E R D',537533000,C0
9842011,'LPSE Kementerian Keuangan Papua Barat',658000000,658000000,636000000,'MAHARANI INDAH','CV. UTAMA KARYA INDONESIA',552756000,C0
9842011,'LPSE Kementerian Keuangan Papua Barat',658000000,658000000,636000000,'MAHARANI INDAH','papua perkasa',654700000,C0
9842011,'LPSE Kementerian Keuangan Papua Barat',658000000,658000000,636000000,'MAHARANI INDAH','WAIPALE PUTRA',638400000,C0
9854011,'Direktorat Jenderal Kekayaan Negara',392122000,392040000,326326000,'CV Sembilan Benua','CV. AN NASHR KAF',360254303,C0
9854011,'Direktorat Jenderal Kekayaan Negara',392122000,392040000,326326000,'CV Sembilan Benua','CV. Duta Bisma Sejahtera',334371015,C0
9854011,'Direktorat Jenderal Kekayaan Negara',392122000,392040000,326326000,'CV Sembilan Benua','PT. Adiska Tunggal Pasada',345427940,C0
9854011,'Direktorat Jenderal Kekayaan Negara',392122000,392040000,326326000,'CV Sembilan Benua','PT. SUMBER BERKAT USAHA MANDIRI',334334000,C0
9858011,'LPSE Kementerian Keuangan Sumatera Selatan',1491100000,1137325000,920730000,'cv.indah permai','CV. Arya Pratama',1024884000,C0
9858011,'LPSE Kementerian Keuangan Sumatera Selatan',1491100000,1137325000,920730000,'cv.indah permai','CV.Anugrah Bersaudara',949885000,C0
9858011,'LPSE Kementerian Keuangan Sumatera Selatan',1491100000,1137325000,920730000,'cv.indah permai','cv.kijing mulia pertiwi',1009300000,C0
9861011,'Badan Pendidikan dan Pelatihan Keuangan',1343571000,1339946000,1115497900,'CV Riana Sakti Utama','CV. CIPTA BOGA VIDI',1167096600,C0
9861011,'Badan Pendidikan dan Pelatihan Keuangan',1343571000,1339946000,1115497900,'CV Riana Sakti Utama','CV. SIDODADI KATERING',1265910000,C0
9862011,'Badan Pendidikan dan Pelatihan Keuangan',640012060,639925820,397162480,'CV Reza Karya','CV. DYNA MANDIRI',440086000,C0
9865011,'LPSE Kementerian Keuangan Papua',232178,232178,1936828000,CV.MAGNA,'CV. SINTA NIAGA',2004293000,C0
9872011,'LPSE Kementerian Keuangan Aceh',753000000,684600000,648000000,'CV. PUTRA NANGGROE','CV. Mandiri Jaya',654546000,C0
9874011,'Direktorat Jenderal Kekayaan Negara',447010000,427100000,422070000,'CV. SUMBER SETIA ABADI','CV. MULTI SKINDO UTAMA',417257500,C0
9874011,'Direktorat Jenderal Kekayaan Negara',447010000,427100000,422070000,'CV. SUMBER SETIA ABADI','PT. Cakra Mitra Utama',424979500,C0
9876011,'Direktorat Jenderal Pajak',1062613,796387,599544,'PT. SoftNet Indonesia','PT NUSANTARA COMPNET INTEGRATOR',604350,C0
9883011,'Pusat Pendidikian dan Pelatihan Pegawai',270000,264627,259058,'PT. ARTHA MULIA TRIJAYA','ACCESS LINTAS SOLUSI',261018,C0
9883011,'Pusat Pendidikian dan Pelatihan Pegawai',270000,264627,259058,'PT. ARTHA MULIA TRIJAYA','PT. Wahana Ciptasinatria',259763,C0
9887011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',324471,324471,308225,'PT. MAROLA KONSTRUKSI REKAYASA BANGUN','PT.MARSA MAIWA LESTARI',314741,C0
9890011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',102914000,102914000,0,'cv.Primatama Prima Konsultama','CV OVAL PLAN 86',99550000,C0
9892011,'LPSE Kementerian Keuangan Aceh',1100000000,1016810000,855269000,'CV. DHIA KARYA','CV.RIZKY MUNA',890420000,C0
9902011,'LPSE Kementerian Keuangan Ambon',524004000,524004000,517000000,'CV.Tuna Putra','CV. ANA PRATAMA',518750000,C0
9904011,'LPSE Kementerian Keuangan Aceh',500000000,450372000,414364000,'Cv. Sumber Karya','CV. WESTINDO RAYA',418511000,C0
9907011,'Direktorat Jenderal Kekayaan Negara',750000000,683848000,0,'PT EXA DATA INTERNATIONAL','bennatin surya cipta',672265000,C0
9907011,'Direktorat Jenderal Kekayaan Negara',750000000,683848000,0,'PT EXA DATA INTERNATIONAL','PT Malloci Software Solution',550440000,C0
9907011,'Direktorat Jenderal Kekayaan Negara',750000000,683848000,0,'PT EXA DATA INTERNATIONAL','PT. Mitreka Solusi Indonesia',548075000,C0
9912011,'Pusat Pelaporan dan Analisis Transaksi Keuangan',218020187,218020187,133045000,'CV. SUMBER SETIA ABADI','CV. SIKKAT MARUSAHA',206250000,C0
9912011,'Pusat Pelaporan dan Analisis Transaksi Keuangan',218020187,218020187,133045000,'CV. SUMBER SETIA ABADI','CV. SUTANT INTI PRAKARSA',197065880,C0
9912011,'Pusat Pelaporan dan Analisis Transaksi Keuangan',218020187,218020187,133045000,'CV. SUMBER SETIA ABADI',cv.indrapratama,171875000,C0
9912011,'Pusat Pelaporan dan Analisis Transaksi Keuangan',218020187,218020187,133045000,'CV. SUMBER SETIA ABADI','CV.JAYA SENTOSA',179190000,C0
9912011,'Pusat Pelaporan dan Analisis Transaksi Keuangan',218020187,218020187,133045000,'CV. SUMBER SETIA ABADI','POLINDO NIPAR JAYA',151800000,C0
9912011,'Pusat Pelaporan dan Analisis Transaksi Keuangan',218020187,218020187,133045000,'CV. SUMBER SETIA ABADI','PT. Cakra Mas Infosys',201850000,C0
9912011,'Pusat Pelaporan dan Analisis Transaksi Keuangan',218020187,218020187,133045000,'CV. SUMBER SETIA ABADI','PT. Tucho Anugerah',196018900,C0
9912011,'Pusat Pelaporan dan Analisis Transaksi Keuangan',218020187,218020187,133045000,'CV. SUMBER SETIA ABADI','PT.COMPLUS SISTEM SOLUSI',175413700,C0
9916011,'LPSE Kementerian Keuangan Riau',645000000,489359000,479368000,'CV. BERSAMA','CV. LISA KURNIA LESTARI',481881000,C0
9916011,'LPSE Kementerian Keuangan Riau',645000000,489359000,479368000,'CV. BERSAMA','CV. MITRA SINAR HUBAN',466325200,C0
9916011,'LPSE Kementerian Keuangan Riau',645000000,489359000,479368000,'CV. BERSAMA','HELMI JAYA',474165000,C0
9916011,'LPSE Kementerian Keuangan Riau',645000000,489359000,479368000,'CV. BERSAMA','PT.OBED SATRIA PRATAMA',488467100,C0
9919011,'Direktorat Jenderal Pajak',79315500,79315500,0,'PT. ANDALUSIA KONSULINDO','PT. UNI TRI CIPTA',78000000,C0
9922011,'Direktorat Jenderal Pajak',78215500,78215500,0,'PT. ANDALUSIA KONSULINDO','PT. UNI TRI CIPTA',78000000,C0
9926011,'LPSE Kementerian Keuangan Ambon',1649700000,1649700000,2045000000,'PT. PATRA KENCANA','CV CATRIN\'S JAYA PERMAI',2062200000,C0
9933011,'LPSE Kementerian Keuangan Aceh',368161000,368161000,350504000,'CV. Mandiri Jaya','CV. ACEH KARYA MADANI',361592000,C0
9933011,'LPSE Kementerian Keuangan Aceh',368161000,368161000,350504000,'CV. Mandiri Jaya','CV. Inspirat Comp',357280000,C0
9934011,'LPSE Kementerian Keuangan Aceh',296390000,296390000,279988500,'CV. ACEH MOEDA BELIA','CV. Mandiri Jaya',285456000,C0
9934011,'LPSE Kementerian Keuangan Aceh',296390000,296390000,279988500,'CV. ACEH MOEDA BELIA','CV.TEKNIK PEMBANGUNAN 86',288189000,C0
9942011,'Sekretariat Jenderal Kementerian Keuangan',1896794,1747143,1430590,'PT. Mitreka Solusi Indonesia','PT. Public Sector Indonesia',1485000,C0
9943011,'Direktorat Jenderal Pajak',813397000,208065000,149792500,'PT.MIANMA TAPASADA','PT. Cakra Mas Infosys',181753000,C0
9943011,'Direktorat Jenderal Pajak',813397000,208065000,149792500,'PT.MIANMA TAPASADA','PT. Warnasaparasi Indahgrafika',166952000,C0
9947011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',418000000,350000000,291500000,'PT. PINANG JAYA ABADI','CV .MULTI ADI GUNA',313500000,C0
9947011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',418000000,350000000,291500000,'PT. PINANG JAYA ABADI','cv timbalun informatics',297000000,C0
9947011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',418000000,350000000,291500000,'PT. PINANG JAYA ABADI','CV. BRANTAS KARYA UTAMA',335335000,C0
9947011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',418000000,350000000,291500000,'PT. PINANG JAYA ABADI','CV. GELORA MITRA LANGGENG',323950000,C0
9947011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',418000000,350000000,291500000,'PT. PINANG JAYA ABADI','CV. MULYA UTAMA',294525000,C0
9947011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',418000000,350000000,291500000,'PT. PINANG JAYA ABADI','CV. WIRAWIDYA WIJAYA',319000000,C0
9947011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',418000000,350000000,291500000,'PT. PINANG JAYA ABADI','Grafika Harapan Jaya',317075000,C0
9947011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',418000000,350000000,291500000,'PT. PINANG JAYA ABADI','HARAPAN CIPTA RAYA',307450000,C0
9948011,'Direktorat Jenderal Bea dan Cukai',1500000000,1493680000,1408000000,'PT YASA AYU MANDIRI','CV. SINAR LEMPAN',1489895000,C0
9953011,'Pusat Pendidikian dan Pelatihan Pegawai',729260000,426385080,341000000,'PT. Sugijaya Teknologi','PT. Eventus Solution',379388390,C0
9953011,'Pusat Pendidikian dan Pelatihan Pegawai',729260000,426385080,341000000,'PT. Sugijaya Teknologi','PT. SUMBERDAYA KOMPTELINDOTAMA',383100000,C0
9959011,'Komisi Pemberantasan Korupsi',380000,378600,1892000000,'PT. ALAM KHATULISTIWA','PT. ASIA CENTRAL PRISMA INTERNASIONAL',2109800000,C0
9959011,'Komisi Pemberantasan Korupsi',380000,378600,1892000000,'PT. ALAM KHATULISTIWA','PT. Cintaku Media',1939216400,C0
9962011,'Perpustakaan Nasional R.I.',750000000,750000000,747500000,'CV. PUTRA INDOLI CORPORATION','CV KIRANA JAYA ABADI',748750000,C0
9962011,'Perpustakaan Nasional R.I.',750000000,750000000,747500000,'CV. PUTRA INDOLI CORPORATION','CV. BERKAT CAHAYA ABADI',748500000,C0
9966011,'Direktorat Jenderal Perimbangan Keuangan',1227960000,1027530396,822172000,'PT. TATA GUNA PRATAMA','RIZALDO PUTRATAMA',971667285,C0
9973011,'Sekretariat Jenderal Kementerian Keuangan',339046000,237600000,209250800,'PT Neosystem Integrasi','PT. Cinovasi Rekaprima',199045000,C0
9974011,'LPSE Kementerian Keuangan Jawa Tengah',1648000000,1647000000,1538000000,'PT. MUTIARA KARYA WIJAYA','CV. RAHMATIKA',1586217000,C0
9975011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',1637000000,1633000000,1461372000,'CV. CAHAYA KATANGKA LESTARI','CV. NENI TRIANI',1464440000,C0
9975011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',1637000000,1633000000,1461372000,'CV. CAHAYA KATANGKA LESTARI','CV. TIQA CEMERLANG',1487227000,C0
9979011,'LPSE Kementerian Keuangan Jawa Barat',562319000,457563000,450000000,'CV. ADEM AYEM','cv. amazon',375189000,C0
9981011,'LPSE Kementerian Keuangan Sumatera Utara',59631000,59510000,0,'KARYA VITALOKA KONSULTAN CV','PT.WENSADA BANGUN SEMESTA',58195500,C0
9984011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',285600,285000,228003,'PT. MARZOOKA BINA PERSADA','MURTY WISUMA JAYA',254426,C0
9984011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',285600,285000,228003,'PT. MARZOOKA BINA PERSADA','PT. ABDIRAYA BANGUN PERKASA',242246,C0
9986011,'Perpustakaan Nasional R.I.',1341320200,1341320200,1339868200,'PT. PRIMA LINTAS CENDIKIA','PT. Bumi Harmoni Indoguna',1340715200,C0
9987011,'Sekretariat Jenderal Kementerian Keuangan',271400,271331,2145759000,'DESTRA PURNA KATRA','PT. DAPOT MAHADY JAYA',236098,C0
9987011,'Sekretariat Jenderal Kementerian Keuangan',271400,271331,2145759000,'DESTRA PURNA KATRA','PT. PULINTA KARYA UTAMA',222750,C0
9988011,'Perpustakaan Nasional R.I.',245039,245039,239230,'PT. CITRA MEDIA INTERAKTIF','kharisma trimanunggal',243342,C0
9988011,'Perpustakaan Nasional R.I.',245039,245039,239230,'PT. CITRA MEDIA INTERAKTIF','PT. Inspirasi Teknologi Mandiri',241110,C0
9988011,'Perpustakaan Nasional R.I.',245039,245039,239230,'PT. CITRA MEDIA INTERAKTIF',SEQUANDRA,242661,C0
9992011,'Perpustakaan Nasional R.I.',447500000,447500000,0,'PT. GRAHA INFORESINDO','PT. MULTISOFT JAVA TECHNOLOGIES',441500000,C0
9992011,'Perpustakaan Nasional R.I.',447500000,447500000,0,'PT. GRAHA INFORESINDO','PT.MUSTIKA BAWANA INDAH',440850000,C0
9994011,'LPSE Kementerian Keuangan Jawa Timur',1476952000,1467921000,1291271000,'CV. TRIMITRA LEXATA','CV. INDRA CIPTA',1450044000,C0
9996011,'Direktorat Jenderal Bea dan Cukai',738570000,738570000,470800000,'CV. DIRHAM','CV Prima Buana Persada',501696250,C0
9996011,'Direktorat Jenderal Bea dan Cukai',738570000,738570000,470800000,'CV. DIRHAM','CV PUTRI DELI MANDIRI',492868750,C0
9996011,'Direktorat Jenderal Bea dan Cukai',738570000,738570000,470800000,'CV. DIRHAM','Indah Bersinar',672361250,C0
10000011,'Perpustakaan Nasional R.I.',2496000,2496000,2398251,'CV. SAGUNG SETO',CV.PAWARINGIN,2440022,C0
10000011,'Perpustakaan Nasional R.I.',2496000,2496000,2398251,'CV. SAGUNG SETO','PT TRISULA ADISAKTI',2423916,C0
10006011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',504696000,412000000,336010000,'CV. HEFAISTOS CONSTRUCTION',INDIKARYA,349804000,C0
10015011,'Otoritas Jasa Keuangan',1541000000,1049433000,661720400,'CV. Tunas Abadi','CV Berkat Imanuel',737134200,C0
10015011,'Otoritas Jasa Keuangan',1541000000,1049433000,661720400,'CV. Tunas Abadi','cv timbalun informatics',720753440,C0
10015011,'Otoritas Jasa Keuangan',1541000000,1049433000,661720400,'CV. Tunas Abadi','CV. INTAN SEHATI',746350000,C0
10015011,'Otoritas Jasa Keuangan',1541000000,1049433000,661720400,'CV. Tunas Abadi','CV. KARYA MITRA SELARAS',772959000,C0
10015011,'Otoritas Jasa Keuangan',1541000000,1049433000,661720400,'CV. Tunas Abadi','CV. MULTI SKINDO UTAMA',713900000,C0
10015011,'Otoritas Jasa Keuangan',1541000000,1049433000,661720400,'CV. Tunas Abadi','PT. Cakra Mas Infosys',726880000,C0
10015011,'Otoritas Jasa Keuangan',1541000000,1049433000,661720400,'CV. Tunas Abadi','PT. Graha Sumber Citra',763029300,C0
10015011,'Otoritas Jasa Keuangan',1541000000,1049433000,661720400,'CV. Tunas Abadi','PT. KENCANA SARANA SOLUSINDO',818557740,C0
10015011,'Otoritas Jasa Keuangan',1541000000,1049433000,661720400,'CV. Tunas Abadi','PT. PINANG JAYA ABADI',713900000,C0
